countrynum,statenum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId
840,25,078,KENDALL,0,25.6040397,-80.4097679,1,31,0,1,1
840,25,079,HOMESTEAD,1,25.4912637,-80.5425082,1,31,0,1,1
840,25,080,KEY LARGO,0,25.3839437,-80.3715899,1,31,0,1,1
840,25,081,DEVILS GARDN,1,26.5587549,-81.1267110,2,31,0,1,1
840,25,082,PALMDALE,1,26.8751997,-81.3585199,2,31,0,1,1
840,25,083,KEY WEST,0,24.6730127,-81.2450339,1,31,0,1,1
840,25,084,CROSS CITY,1,29.6862263,-83.0674784,3,27,0,1,1
840,25,085,ARIPEKA,1,28.2764097,-82.6352619,2,31,0,1,1
840,25,086,ALVA,1,26.9459847,-81.7610009,2,31,0,1,1
840,25,087,WEAVER STN,1,25.9322682,-81.6570333,1,31,0,1,1
840,25,088,CLEWISTON,1,26.7503280,-80.9020320,1,31,0,1,1
840,25,105,NIXON,0,30.3715757,-85.2717359,3,27,0,1,1
840,25,107,NEW HOPE,0,30.5368500,-85.8364830,3,27,0,1,1
840,25,108,BRISTOL,1,30.3242578,-85.0052085,3,27,0,1,1
840,25,109,PORT ST JOE 2,1,29.7818335,-85.3003555,3,27,0,1,1
840,25,113,ISLAND GROVE,1,29.4553574,-82.1190940,3,31,0,1,1
840,25,116,CITRUS PARK,1,28.0402277,-82.5089729,2,31,0,1,1
840,25,117,Myakka Head 2,1,27.4438745,-82.1186650,2,31,0,1,1
840,25,123,Mabel 2,1,28.5723877,-81.9816820,2,31,0,1,1
840,25,129,LAKE BUFFUM,1,27.9007144,-81.7191254,2,31,0,1,1
840,25,132,PUNTA GORDA,1,26.9297114,-82.0333415,2,31,0,1,1
840,25,135,FLAMINGO,1,25.1388716,-80.9335333,1,31,0,1,1
840,25,137,GLEN ST. MARY,0,30.2516797,-82.1626039,3,27,0,1,1
840,25,138,Doctors Inlet 2,1,30.0999167,-81.8069170,3,27,0,1,1
840,25,151,Laurel Hill,1,30.9656940,-86.4554860,3,27,0,1,1
840,25,159,Hildreth 2,1,30.0189180,-82.8108720,3,27,0,1,1
840,25,165,MT. OLIVE,1,29.1871917,-82.2851269,3,31,0,1,1
840,25,170,Pleasant Grove 2,1,27.7699290,-82.3349360,2,31,0,1,1
840,25,172,CREWSVILLE,1,27.4972377,-81.6004029,2,31,0,1,1
840,25,175,VERO BEACH,1,27.8610752,-80.4489977,2,31,0,1,1
840,25,176,SHAWANO 2,0,26.6850447,-80.3893099,1,31,0,1,1
840,25,178,REDLANDS,1,25.6189890,-80.4147339,1,31,0,1,1
840,25,180,CARD SOUND,1,25.3099469,-80.3928389,1,31,0,1,1
840,25,183,SUGARLOAF KEY,0,24.6759747,-81.2399969,1,31,0,1,1
840,25,207,SEMINOLE HILLS 2,1,30.8137132,-85.7800540,3,27,0,1,1
840,25,283,SUGARLOAF KEY 2,1,24.5977030,-81.5829559,1,31,0,1,1
840,25,901,APALACHICOLA,1,30.2634445,-84.6552242,3,27,0,1,3
840,25,902,OSCEOLA,1,30.3790152,-82.3594866,3,27,0,1,3
840,25,903,OCALA,1,29.3967527,-81.8082819,2,31,0,1,3
840,25,904,LOVEDALE,1,30.9635097,-85.1179618,4,27,0,1,3
840,25,905,CROOM,1,28.5817572,-82.1873953,2,31,0,1,3
840,25,906,GREEN SWAMP,1,28.3029119,-81.9184945,2,31,0,1,3
840,25,907,PINELANDS,1,25.4058076,-80.6136693,1,31,0,1,3
840,25,908,Citrus,1,28.7995277,-82.3809340,2,31,0,1,3
840,25,909,Goethe,1,29.0970600,-82.5826000,3,31,0,1,3
840,25,910,WEBB,1,26.8177916,-81.9247336,2,31,0,1,3
840,25,911,CORBETT,1,26.8544437,-80.2678139,2,31,0,1,3
840,25,912,HOLEY LAND,1,26.3353906,-80.5399018,1,31,0,1,3
840,25,913,BABCOCK RNCH,0,26.8333333,-81.6833333,2,31,0,1,3
840,25,915,MERRITT ISL,0,28.7856862,-80.8008275,2,31,0,1,3
840,25,916,RIDGE HARBOR,1,26.9950167,-81.9587398,2,31,0,1,3
840,25,917,OLUSTEE,1,30.2200916,-82.4080153,3,27,0,1,3
840,25,918,WILDERNES PK,1,28.5692767,-80.9969329,3,31,0,1,3
840,25,919,DUPUIS W.E.A,1,26.9941297,-80.5737674,2,31,0,1,3
840,25,920,EGLIN A.F.B.,1,30.4264141,-86.7556245,3,27,0,1,3
840,25,921,ST VINCENT I,1,29.6796829,-85.2152920,3,27,0,1,3
840,25,922,CHASSAHOWITZ,1,28.6793707,-82.5663679,2,31,0,1,3
840,25,923,SANTA ROSA GUIS,0,30.3308940,-87.2953680,3,27,0,1,3
840,25,925,MERRITT ISLAND 2,0,28.7856862,-80.8008270,2,31,0,1,3
840,27,001,HARRIETTS BL,1,30.8733817,-81.5755079,3,27,0,1,1
840,27,002,OKEFENOKEE,0,30.7054907,-82.0685039,3,27,0,1,1
840,27,003,DARIEN,1,31.3641465,-81.4181496,3,27,0,1,1
840,27,004,STOCKTON,1,30.9276387,-83.0293039,3,27,0,1,1
840,27,005,BAXLEY,1,31.9696201,-82.3558447,4,27,0,1,1
840,27,006,FOWLSTOWN,1,30.8199147,-84.5234609,4,27,0,1,1
840,27,007,FITZGERALD,1,31.7059705,-83.2438622,4,27,0,1,1
840,27,008,EVERETT CITY,1,31.3917301,-81.6431740,3,27,0,1,1
840,27,009,COURTHOUSE,1,31.8866376,-84.9734875,4,27,0,1,1
840,27,010,CUTHBERT,1,31.7456477,-84.7198949,4,27,0,1,1
840,27,011,GUYTON,0,32.3437127,-81.3595879,3,27,0,1,1
840,27,012,LYONS,0,32.1082297,-82.3706809,4,27,0,1,1
840,27,013,WRIGHTSVILLE,1,32.7366314,-82.7652865,4,27,0,1,1
840,27,014,HAWKINSVILLE,1,32.3986852,-83.4524425,4,27,0,1,1
840,27,015,FORSYTH,1,33.0058447,-83.9907256,11,29,0,1,1
840,27,016,CREST,1,32.9365857,-84.4948117,11,29,0,1,1
840,27,017,WAYCROSS,0,31.1987087,-82.2305739,3,27,0,1,1
840,27,018,NASHVILLE,1,31.2120310,-83.2572724,4,27,0,1,1
840,27,019,LINCOLNTON,1,33.7890197,-82.4803579,11,29,0,1,1
840,27,020,MAXEYS,1,33.7540376,-83.1735057,11,29,0,1,1
840,27,021,NEWTON,1,31.2906127,-84.4058069,4,27,0,1,1
840,27,022,HOLLONVILLE,0,33.1819087,-84.4813689,11,29,0,1,1
840,27,023,FAIRPLAY,0,33.6355697,-84.8850949,11,29,0,1,1
840,27,024,ATHENS,1,34.0324127,-83.3156813,11,29,0,1,1
840,27,025,COTTON,1,31.1234736,-84.0731922,4,27,0,1,1
840,27,026,OAKMAN,1,34.5664150,-84.7282157,13,28,0,1,1
840,27,027,CARTERSVILLE,1,34.0545254,-84.7868559,11,28,0,1,1
840,27,028,HENDERSON,1,32.3776397,-83.7887419,4,27,0,1,1
840,27,029,DOLES,1,31.6113295,-83.9135034,4,27,0,1,1
840,27,030,BALDWIN,1,34.4948364,-83.5415723,11,29,0,1,1
840,27,031,SILOAM,1,33.5197045,-83.0957341,11,29,0,1,1
840,27,032,GROVETOWN,1,33.4876538,-82.1997128,11,29,0,1,1
840,27,033,LACROSS,1,32.1823297,-84.2682799,4,27,0,1,1
840,27,034,JACKSONBORO,1,32.8829954,-81.6377660,4,27,0,1,1
840,27,035,MACON,1,32.9464727,-83.6478349,4,27,0,1,1
840,27,036,BOWDON,1,33.5381995,-85.2533567,11,29,0,1,1
840,27,037,LINWOOD,1,34.6689717,-85.3463759,13,28,0,1,1
840,27,038,TAZEWELL,1,32.3152912,-84.5636584,4,27,0,1,1
840,27,039,SHANNON,1,34.3863104,-85.0490155,13,28,0,1,1
840,27,040,BAXTER,1,34.7642707,-84.0687099,23,28,0,1,1
840,27,041,MOUNTAIN CTY,1,34.9172777,-83.4074789,23,28,0,1,1
840,27,042,HOLLY SPRS,0,34.1391517,-84.4635319,11,29,0,1,1
840,27,043,HIRAM,1,33.9086267,-84.7482209,11,29,0,1,1
840,27,044,STOCKBRIDGE,1,33.6307147,-84.2188269,11,29,0,1,1
840,27,045,RUTLEDGE,1,33.6101913,-83.6041811,11,29,0,1,1
840,27,046,JULIETTE,1,33.1053145,-83.8122125,11,29,0,1,1
840,27,047,WASHINGTON,1,33.6477247,-82.6759719,11,29,0,1,1
840,27,048,DEEPSTEP,1,33.0291229,-82.8309704,4,27,0,1,1
840,27,049,FINLEYSON,1,32.1468537,-83.5781559,4,27,0,1,1
840,27,050,RENTZ,1,32.1747043,-82.9529801,4,27,0,1,1
840,27,051,WADLEY,1,32.8899700,-82.3672037,4,27,0,1,1
840,27,052,PITTS,1,31.9142657,-83.5531469,4,27,0,1,1
840,27,053,WORKMORE,1,31.9354092,-82.9391858,4,27,0,1,1
840,27,054,DOVER,1,32.6493901,-81.6930981,4,27,0,1,1
840,27,055,DOUGLAS,0,31.4573017,-82.8019089,4,27,0,1,1
840,27,056,KELLER,0,31.7655427,-81.2461699,3,27,0,1,1
840,27,057,BOSTON,1,30.6653217,-83.8011200,4,27,0,1,1
840,27,058,NEEDMORE,0,30.6013017,-82.7066959,3,27,0,1,1
840,27,102,FOLKSTON,1,30.7412280,-82.0713150,3,27,0,1,1
840,27,111,PINEORA,1,32.3293007,-81.4255139,3,27,0,1,1
840,27,112,VIDALIA,1,32.1084995,-82.3713072,4,27,0,1,1
840,27,117,WARE CO,1,31.1988887,-82.2302919,3,27,0,1,1
840,27,119,METASVILLE,0,33.7283627,-82.5666869,11,29,0,1,1
840,27,122,HOLLONVILLE 2,1,33.1817632,-84.4810583,11,29,0,1,1
840,27,123,WHITESBURG,1,33.6361338,-84.8855164,11,29,0,1,1
840,27,142,SUTALLEE,1,34.2229334,-84.6178662,11,29,0,1,1
840,27,155,COFFEE CO,1,31.4577244,-82.8023609,4,27,0,1,1
840,27,156,RICEBORO,1,31.6168883,-81.6271416,3,27,0,1,1
840,27,158,TARVER,1,30.6012759,-82.7068280,3,27,0,1,1
840,27,301,WOODBINE,1,30.9289420,-81.6718980,3,27,0,1,1
840,27,302,COUNCIL,1,30.5849500,-82.4694190,3,27,0,1,1
840,27,303,HEADLIGHT,1,30.8156483,-82.7110995,3,27,0,1,1
840,27,304,BIG OAK,1,31.0603940,-81.9385286,3,27,0,1,1
840,27,305,COLONELS ISLAND,1,31.7275586,-81.2589304,3,27,0,1,1
840,27,306,GLENMORE,1,31.1219928,-82.8050351,3,27,0,1,1
840,27,307,THORNTON ROAD,1,31.6994191,-82.4003766,4,27,0,1,1
840,27,308,UNION,1,32.4826257,-82.0547405,4,27,0,1,1
840,27,309,MILLEN,1,32.6387756,-81.8440915,4,27,0,1,1
840,27,310,WHITE HILL,1,32.6981698,-81.4772544,4,27,0,1,1
840,27,311,OUSLEY,1,30.7949952,-83.4309121,3,27,0,1,1
840,27,312,SHILOH,1,30.9398503,-83.4081100,4,27,0,1,1
840,27,313,WEBER,1,31.2372355,-83.1398269,4,27,0,1,1
840,27,314,OWENSBORO,1,31.9115930,-83.3946338,4,27,0,1,1
840,27,315,MINTER TWEED,1,32.4529818,-82.7571502,4,27,0,1,1
840,27,316,BETHANY,1,30.8576446,-84.7241329,4,27,0,1,1
840,27,317,PHILEMA,1,31.7538576,-84.0168649,4,27,0,1,1
840,27,318,DICKEY,1,31.5573574,-84.6581734,4,27,0,1,1
840,27,319,BARGES,1,31.9559887,-84.6928996,4,27,0,1,1
840,27,320,Irwinton,1,32.8012820,-83.0293010,4,27,0,1,1
840,27,321,LAKEVIEW,1,32.5465719,-83.7460488,4,27,0,1,1
840,27,322,ROLAND,1,32.8593849,-84.4158115,11,29,0,1,1
840,27,323,CARRS STATION,1,33.1701743,-83.1199010,11,29,0,1,1
840,27,324,SHARON,1,33.4815769,-82.7634571,11,29,0,1,1
840,27,325,CURRY HILL,1,33.8799945,-82.5535440,11,29,0,1,1
840,27,326,GOOD HOPE,1,33.6804525,-83.7041676,11,29,0,1,1
840,27,327,SUNNY SIDE,1,33.3820020,-84.2837106,11,29,0,1,1
840,27,328,KITE LAKE,1,33.5364364,-84.4592036,11,29,0,1,1
840,27,329,YATES CROSSROADS,1,33.4037868,-85.2537310,11,29,0,1,1
840,27,330,STONEY POINT,0,33.6511789,-85.2195466,11,29,0,1,1
840,27,331,CANDLER,1,34.1726911,-83.8381378,11,29,0,1,1
840,27,332,ROCK BRANCH,1,34.1982791,-82.7559864,11,29,0,1,1
840,27,333,HEBRON,1,34.3932407,-83.1032176,11,29,0,1,1
840,27,334,WOODSTOCK,1,34.0921282,-84.6150591,11,29,0,1,1
840,27,335,PLEASANT HILL,1,34.9062610,-84.5124264,23,28,0,1,1
840,27,336,AMOS MILL,1,34.6117851,-85.4975650,13,28,0,1,1
840,27,337,DAVIS CROSSROADS,1,34.7223756,-85.4241020,13,28,0,1,1
840,27,430,STONEY POINT 2,1,33.6511789,-85.2195466,11,29,0,1,1
840,27,900,PIEDMONT NWR,1,33.0951823,-83.7086974,11,29,0,1,3
840,33,001,NAPLES,1,48.5817917,-116.3974909,64,10,0,1,1
840,33,002,MIVODEN,1,47.7825805,-116.6672685,64,10,0,1,1
840,33,003,AVERY,1,47.2505272,-115.8109268,64,10,0,1,1
840,33,004,GIFFORD,1,46.4532553,-116.5560346,65,9,0,1,1
840,33,005,NEZPERCE,1,46.0761181,-115.4122168,64,10,0,1,1
840,33,006,LOLO PASS,1,46.6398230,-114.5424783,64,10,0,1,1
840,33,007,GRANGEVILLE,1,45.8813157,-116.1124649,64,10,0,1,1
840,33,008,GOLDEN,1,45.8118141,-115.6810610,64,10,0,1,1
840,33,009,DEEP CREEK,0,45.7000000,-114.6333333,64,10,0,1,1
840,33,010,BAKER,1,45.0341095,-113.5624829,65,9,0,1,1
840,33,011,CASCADE,0,44.5814347,-116.0405729,65,10,0,1,1
840,33,012,CAPE HORN,1,44.4572034,-115.0979702,64,10,0,1,1
840,33,013,CHALLIS,1,44.6127281,-114.1743245,65,10,0,1,1
840,33,014,LEADORE,1,44.7223590,-113.5203605,65,9,0,1,1
840,33,015,DUBOIS,1,44.2384571,-112.2561867,89,9,0,1,1
840,33,016,SQUIRREL,1,44.0271337,-111.2586979,65,9,0,1,1
840,33,017,BLACKS CREEK,1,43.4553410,-116.0962005,89,9,0,1,1
840,33,018,CENTERVILLE,1,43.7258179,-115.9510940,64,10,0,1,1
840,33,019,ALTURAS,0,43.8977317,-114.9073789,64,10,0,1,1
840,33,020,CRATERS,1,43.4619319,-113.5630006,89,9,0,1,1
840,33,021,SPRINGFIELD,1,43.1104288,-112.7317982,89,9,0,1,1
840,33,022,RIRIE,1,43.5343116,-111.7010272,89,9,0,1,1
840,33,023,TRIANGLE,1,42.8131415,-116.6394012,89,9,0,1,1
840,33,024,GLENNS FERRY,0,42.9094597,-115.1851959,89,9,0,1,1
840,33,025,MAGIC MTN,1,42.3311564,-114.2794532,88,9,0,1,1
840,33,026,ACEQUIA,1,42.6770234,-113.5890998,89,9,0,1,1
840,33,027,POCATELLO,1,42.8548166,-112.5193880,88,9,0,1,1
840,33,028,HENRY,0,42.9309637,-111.5524589,88,9,0,1,1
840,33,029,COOLIN,1,48.4797897,-116.8492509,64,10,0,1,1
840,33,030,Baldy Mountain,1,45.8162850,-115.4726060,64,10,0,1,1
840,33,109,NEZPERCE NF,0,45.8257420,-115.4359342,64,10,0,1,1
840,33,111,CABARTON,1,44.4138961,-116.0315611,65,10,0,1,1
840,33,119,SAWTOOTH CTY,0,43.9110934,-114.8761118,64,10,0,1,1
840,33,124,PASADENA VAL,1,42.9539220,-115.2124573,89,9,0,1,1
840,33,128,BLACKFT RES,1,42.9613154,-111.7185508,89,9,0,1,1
840,33,202,MARBLE CREEK,1,47.2502840,-116.0228279,64,10,0,1,1
840,33,204,JOEL,1,46.4470219,-116.8391482,65,9,0,1,1
840,33,205,PIERCE,1,46.4724742,-115.7969686,64,10,0,1,1
840,33,207,SALMON RIVER,1,45.3898886,-116.0342990,64,10,0,1,1
840,33,208,BURGDORF,1,45.3420792,-115.9475939,64,10,0,1,1
840,33,209,COBALT,1,45.0778394,-114.0119991,64,10,0,1,1
840,33,211,CRANE CREEK,1,44.1957002,-116.5087254,89,10,0,1,1
840,33,212,YELLOW PINE,1,44.9600847,-115.4933479,64,10,0,1,1
840,33,213,SUNBEAM,1,44.2711977,-114.7338639,64,10,0,1,1
840,33,214,IRON SPRINGS,1,44.2330004,-113.3704824,65,9,0,1,1
840,33,217,SILVER CITY,1,43.1584349,-116.5088281,89,9,0,1,1
840,33,218,FEATHERVILLE,1,43.4135132,-115.3610245,64,10,0,1,1
840,33,219,PICABO,1,43.4007821,-114.2522640,89,9,0,1,1
840,33,220,CAREY,1,43.3387265,-113.8743621,89,9,0,1,1
840,33,221,MUD LAKE,1,43.8124267,-112.3960119,89,9,0,1,1
840,33,222,BATES,1,43.8248162,-111.2006106,65,9,0,1,1
840,33,223,DOUGAL RES,1,42.6439302,-116.9936762,89,9,0,1,1
840,33,224,HOT SPRING,1,42.7918728,-115.7179519,89,9,0,1,1
840,33,225,CEDAR HILL,1,42.4316850,-114.0888322,89,9,0,1,1
840,33,226,ALMO,1,42.2100017,-113.8402099,88,9,0,1,1
840,33,227,DANIELS RES,1,42.4988307,-112.3918149,88,9,0,1,1
840,33,228,PRESTON,1,42.0021387,-111.9538098,88,9,0,1,1
840,33,319,SAWTOOTH CITY 2,1,43.9110934,-114.8761110,64,10,0,1,1
840,33,901,TWIN BUTTES,1,43.5215970,-112.6503600,89,9,0,1,3
840,33,902,LOST RIVER,1,43.5493493,-113.0094549,89,9,0,1,3
840,33,903,KYLE CANYON,1,43.7431920,-112.8423869,89,9,0,1,3
840,33,904,CIRCULAR BU,1,43.5602019,-112.8721588,89,9,0,1,3
840,33,905,TRACTOR FLAT,1,43.5492585,-112.6369200,89,9,0,1,3
840,33,906,N FORK CDA R,1,47.8844941,-116.1318742,64,10,0,1,3
840,33,907,ROCHAT DIVDE,1,47.5466971,-116.3312759,64,10,0,1,3
840,34,001,GUILFORD,1,42.2101956,-90.0603721,17,23,0,1,1
840,34,002,MILL CREEK,1,42.1593177,-89.3321502,32,22,0,1,1
840,34,003,HOLCOMB,1,42.0711057,-89.0756312,32,22,0,1,1
840,34,004,CHERRY VAL,0,42.1810097,-88.9789839,16,23,0,1,1
840,34,005,BARRINGTON,0,42.1542181,-88.1753350,16,22,0,1,1
840,34,006,ITASCA,1,42.0160676,-87.9087020,16,22,0,1,1
840,34,007,ATKINSON,1,41.3974197,-90.0300702,32,22,0,1,1
840,34,008,GENESEO,1,41.4846401,-90.2173250,32,22,0,1,1
840,34,009,PUTNAM,1,41.1849333,-89.4568609,32,22,0,1,1
840,34,010,SHEFFIELD,1,41.3504896,-89.7704347,32,22,0,1,1
840,34,011,BUDA,1,41.3356226,-89.7085965,32,22,0,1,1
840,34,012,COMPTON,1,41.6502254,-89.0175725,31,22,0,1,1
840,34,013,STREATOR,1,41.0834818,-88.8325718,31,22,0,1,1
840,34,014,WAYNE,1,41.9335847,-88.1879809,31,22,0,1,1
840,34,015,ESSEX,1,41.1663407,-88.1852819,31,22,0,1,1
840,34,016,NEWARK,1,41.5307220,-88.5743214,31,22,0,1,1
840,34,017,SHERBURNVILL,1,41.2187664,-87.5816027,16,22,0,1,1
840,34,018,NEW LENOX,1,41.4686591,-87.9645990,16,22,0,1,1
840,34,019,GULFPORT,1,40.8036571,-91.0568488,32,22,0,1,1
840,34,020,STILLWELL,1,40.2137205,-91.1829978,31,22,0,1,1
840,34,021,CHANDLERVILL,1,40.0810774,-90.0013197,31,22,0,1,1
840,34,022,TERRE HAUTE,1,40.6514497,-90.9814019,32,22,0,1,1
840,34,023,WILLIAMSFLD,1,40.9170762,-90.0331516,32,22,0,1,1
840,34,024,CAMERON,1,40.8602881,-90.5087794,32,22,0,1,1
840,34,025,BARTONVILLE,1,40.6004653,-89.6657014,31,22,0,1,1
840,34,026,MONICA,1,40.9305488,-89.7938841,32,22,0,1,1
840,34,027,DEER CREEK,1,40.6045464,-89.3175167,31,22,0,1,1
840,34,028,MACKINAW,1,40.4972564,-89.4243639,31,22,0,1,1
840,34,029,MINONK,1,40.9275498,-88.9506900,31,22,0,1,1
840,34,030,MONTICELLO,1,40.0787817,-88.5584799,31,22,0,1,1
840,34,031,FAIRBURY,1,40.7143846,-88.5637682,31,22,0,1,1
840,34,032,PONTIAC,1,40.8985328,-88.6754284,31,22,0,1,1
840,34,033,DAILEY,1,40.2509834,-87.9675978,31,22,0,1,1
840,34,034,MILFORD,1,40.6463646,-87.7246040,31,22,0,1,1
840,34,035,MELROSE,0,39.9203767,-91.2963699,31,22,0,1,1
840,34,036,BLUFF SPGS,1,39.9897988,-90.3451209,31,22,0,1,1
840,34,037,ATHENSVILLE,1,39.4187241,-90.1660041,31,22,0,1,1
840,34,038,CONCORD,1,39.7995770,-90.4109104,31,22,0,1,1
840,34,039,BELLEVIEW,1,39.3609974,-90.8395322,31,22,0,1,1
840,34,040,PAWNEE,1,39.5753678,-89.5158088,31,22,0,1,1
840,34,041,CLARKSDALE,1,39.4800841,-89.2690071,31,22,0,1,1
840,34,042,ROSAMOND,1,39.3998674,-89.2049844,31,22,0,1,1
840,34,043,HUMPHREY,1,39.5535471,-89.4517437,31,22,0,1,1
840,34,044,FAIRLAND,1,39.8947071,-88.1036130,31,22,0,1,1
840,34,045,JANESVILLE,1,39.3671938,-88.2670255,31,22,0,1,1
840,34,046,BRADBURY,1,39.3149204,-88.1951760,31,22,0,1,1
840,34,047,HUMBOLDT,1,39.6153298,-88.3865649,31,22,0,1,1
840,34,048,MARTINSVILLE,1,39.3186070,-87.7777573,31,22,0,1,1
840,34,049,COLUMBIA,1,38.3851828,-90.2587326,31,22,0,1,1
840,34,050,MASCOUTAH LK,1,38.5256201,-89.8193422,31,22,0,1,1
840,34,051,JAMESTOWN,1,38.6981367,-89.5364836,31,22,0,1,1
840,34,052,ST MORGAN,1,38.6699717,-89.6602444,31,22,0,1,1
840,34,053,BEAUCOUP,1,38.3511978,-89.2943026,31,22,0,1,1
840,34,054,BRNT PRAIRIE,1,38.2481850,-88.2336720,31,24,0,1,1
840,34,055,MT VERNON,1,38.4401577,-88.9703208,31,22,0,1,1
840,34,056,OLNEY,1,38.7068800,-88.1676148,31,22,0,1,1
840,34,057,FLORA,1,38.6772904,-88.4287356,31,22,0,1,1
840,34,058,BIRDS,1,38.8352107,-87.7451035,31,24,0,1,1
840,34,059,PULASKI,1,37.2325914,-89.2352685,14,24,0,1,1
840,34,060,BREMEN,1,37.9708433,-89.7475091,14,24,0,1,1
840,34,061,BELKNAP,1,37.3198861,-88.9437782,14,24,0,1,1
840,34,062,DELWOOD,1,37.5997248,-88.5063589,14,24,0,1,1
840,34,063,BEAVERDAM LK,1,37.0730417,-88.5193033,14,24,0,1,1
840,34,064,ROBINSON,1,39.0052343,-87.7771751,31,22,0,1,1
840,34,065,SHANNON,1,42.1401616,-89.7648861,17,22,0,1,1
840,34,066,CALEDONIA,1,42.3994754,-88.9154674,16,22,0,1,1
840,34,067,SHERRARD,1,41.3410603,-90.5307719,32,22,0,1,1
840,34,068,TROY GROVE,1,41.4844552,-89.0833869,32,22,0,1,1
840,34,069,SENECA,1,41.3114360,-88.5903464,31,22,0,1,1
840,34,070,CAMP POINT,1,40.0572405,-91.1273048,31,22,0,1,1
840,34,071,DUNCAN MILLS,1,40.3045239,-90.1357207,31,22,0,1,1
840,34,072,GREENVIEW,1,40.0839936,-89.8249757,31,22,0,1,1
840,34,073,LE ROY,1,40.2822428,-88.7460735,31,22,0,1,1
840,34,074,ELDRED,1,39.2888385,-90.5506080,31,22,0,1,1
840,34,075,NILWOOD,1,39.3988002,-89.8313118,31,22,0,1,1
840,34,076,YALE,1,39.1055838,-88.0246848,31,22,0,1,1
840,34,077,YORK,1,39.1467916,-87.6692368,31,24,0,1,1
840,34,078,DARMSTADT,1,38.3201230,-89.7037028,31,22,0,1,1
840,34,079,BROWNVILLE,1,38.0393916,-88.2081104,31,24,0,1,1
840,34,080,SANDUSKY,1,37.2026548,-89.2742960,14,24,0,1,1
840,34,081,CAVE IN ROCK,1,37.4674888,-88.1644941,14,24,0,1,1
840,34,082,VILLAGE OF LAKEWOOD,1,42.2213310,-88.3993310,16,22,0,1,1
840,34,104,CHERRY VAL 2,1,42.1740585,-88.9445833,16,23,0,1,1
840,34,135,PAYSON,1,39.9258337,-91.3130559,31,22,0,1,1
840,34,301,LAKE GALENA,1,42.3972257,-90.2808839,17,23,0,1,1
840,34,302,LAKE SUMMERSET,1,42.4617907,-89.3817229,17,22,0,1,1
840,34,303,UNION,1,42.2186307,-88.5617669,16,22,0,1,1
840,34,304,KEITHSBURG,1,41.0847167,-90.9006359,32,22,0,1,1
840,34,305,STERLING,1,41.8306867,-89.6694319,32,22,0,1,1
840,34,306,YORKVILLE,1,41.5971421,-88.4356718,31,22,0,1,1
840,34,307,CLAYTON,1,40.0179525,-90.9316336,31,22,0,1,1
840,34,308,WAYNESVILLE,1,40.2639127,-89.1297627,31,22,0,1,1
840,34,309,GRIDLEY,1,40.7542777,-88.8718234,31,22,0,1,1
840,34,310,GRAPE CREEK,1,40.0813067,-87.5396719,31,22,0,1,1
840,34,311,EUBANKS,1,39.9614287,-91.3007819,31,22,0,1,1
840,34,312,CONCORD WEST,1,39.8173797,-90.4058819,31,22,0,1,1
840,34,313,HARRISTOWN,1,39.8529571,-89.0850451,31,22,0,1,1
840,34,314,ALLERTON PARK,1,39.9526337,-88.6689458,31,22,0,1,1
840,34,315,MARSHALL,1,39.4014967,-87.7061760,31,22,0,1,1
840,34,316,DUDLEYVILLE,1,38.8433817,-89.3901378,31,22,0,1,1
840,34,317,KELL,1,38.4982149,-88.8800235,31,22,0,1,1
840,34,318,ROYALTON,1,37.8620527,-89.0775209,31,24,0,1,1
840,34,319,KARNAK,1,37.2950124,-88.9472487,14,24,0,1,1
840,34,900,ATHENS,1,39.9548261,-89.7510457,31,22,0,1,3
840,35,001,GARY,0,41.6518167,-87.4486549,16,22,0,1,1
840,35,002,HEBRON,1,41.3297597,-87.2001879,16,22,0,1,1
840,35,003,SOUTH BEND,0,41.7272707,-86.2170269,16,23,0,1,1
840,35,004,KNOX,1,41.2735266,-86.6205339,16,23,0,1,1
840,35,005,KEWANNA,1,41.0254887,-86.2808379,16,23,0,1,1
840,35,006,MIDDLEBURY,1,41.7259077,-85.6760109,16,23,0,1,1
840,35,007,COLUMBIA CTY,1,41.0188097,-85.4900279,31,23,0,1,1
840,35,008,PACKERTOWN,0,41.1015477,-85.8354799,16,23,0,1,1
840,35,009,ELLIS,1,41.6024567,-84.9394079,16,23,0,1,1
840,35,010,FOWLER,1,40.6790779,-87.3633993,31,22,0,1,1
840,35,011,W LAFAYETTE,1,40.4076491,-87.0361216,31,22,0,1,1
840,35,012,MONTICELLO,1,40.7078507,-86.8139639,31,22,0,1,1
840,35,013,GALVESTON,1,40.5842651,-86.1842198,31,22,0,1,1
840,35,014,THORNTOWN,1,40.1495187,-86.6959256,31,22,0,1,1
840,35,015,TIPTON,0,40.2183267,-86.0561139,31,22,0,1,1
840,35,016,MIDDLETOWN,1,40.0330447,-85.5449749,31,22,0,1,1
840,35,017,MUNCIE,0,40.1346197,-85.3574209,31,22,0,1,1
840,35,018,SWAYZEE,1,40.5079491,-85.8445100,31,22,0,1,1
840,35,019,WABASH,1,40.8532797,-85.9044039,31,22,0,1,1
840,35,020,BERNE,1,40.7030618,-84.8534885,31,22,0,1,1
840,35,021,PIMENTO,1,39.3319867,-87.3743359,15,24,0,1,1
840,35,022,BRAZIL,1,39.5330205,-87.1438756,15,24,0,1,1
